country,region,zone,district_id,district,vdc
Nepal,West,Lumbini,44,Rupandehi,Shankarnagar
Nepal,West,Lumbini,44,Rupandehi,SiddharthNagarN.P.
Nepal,West,Lumbini,44,Rupandehi,Sikatahan
Nepal,West,Lumbini,44,Rupandehi,Silautiya
Nepal,West,Lumbini,44,Rupandehi,Sipawa
Nepal,West,Lumbini,44,Rupandehi,SourahaPharsatikar
Nepal,West,Lumbini,44,Rupandehi,Suryapura
Nepal,West,Lumbini,44,Rupandehi,Tenuhawa
Nepal,West,Lumbini,44,Rupandehi,ThumhawaPiprahawa
Nepal,West,Lumbini,44,Rupandehi,Tikuligadh
Nepal,West,Lumbini,45,Gulmi,Aaglung
Nepal,West,Lumbini,45,Gulmi,AmarArbathok
Nepal,West,Lumbini,45,Gulmi,Amarpur
Nepal,West,Lumbini,45,Gulmi,Apchaur
Nepal,West,Lumbini,45,Gulmi,Arbani
Nepal,West,Lumbini,45,Gulmi,Arje
Nepal,West,Lumbini,45,Gulmi,Arkhale
Nepal,West,Lumbini,45,Gulmi,Arkhawang
Nepal,West,Lumbini,45,Gulmi,Arlangkot
Nepal,West,Lumbini,45,Gulmi,Aslewa
Nepal,West,Lumbini,45,Gulmi,Badagaun
Nepal,West,Lumbini,45,Gulmi,Bajhketeria
Nepal,West,Lumbini,45,Gulmi,Baletaksar
Nepal,West,Lumbini,45,Gulmi,Balithum
Nepal,West,Lumbini,45,Gulmi,Bamgha
Nepal,West,Lumbini,45,Gulmi,Bharse
Nepal,West,Lumbini,45,Gulmi,Bhurtung
Nepal,West,Lumbini,45,Gulmi,Birbas
Nepal,West,Lumbini,45,Gulmi,Bisukharka
Nepal,West,Lumbini,45,Gulmi,Chhapahile
Nepal,West,Lumbini,45,Gulmi,Dalamchaur
Nepal,West,Lumbini,45,Gulmi,Darbardevisthan
Nepal,West,Lumbini,45,Gulmi,Darling
Nepal,West,Lumbini,45,Gulmi,Daungha
Nepal,West,Lumbini,45,Gulmi,Dhamir
Nepal,West,Lumbini,45,Gulmi,DhurkotBastu
Nepal,West,Lumbini,45,Gulmi,DhurkotBhanbhane
Nepal,West,Lumbini,45,Gulmi,DhurkotNayagaun
Nepal,West,Lumbini,45,Gulmi,DhurkotRajasthal
Nepal,West,Lumbini,45,Gulmi,Digam
Nepal,West,Lumbini,45,Gulmi,Dirbung
Nepal,West,Lumbini,45,Gulmi,Dohali
Nepal,West,Lumbini,45,Gulmi,Dubichaur
Nepal,West,Lumbini,45,Gulmi,Foksing
Nepal,West,Lumbini,45,Gulmi,Gaidakot
Nepal,West,Lumbini,45,Gulmi,Gwadha
Nepal,West,Lumbini,45,Gulmi,Gwadi
Nepal,West,Lumbini,45,Gulmi,Hadahade
Nepal,West,Lumbini,45,Gulmi,Hansara
Nepal,West,Lumbini,45,Gulmi,Hardineta
Nepal,West,Lumbini,45,Gulmi,Harewa
Nepal,West,Lumbini,45,Gulmi,Harmichaur
Nepal,West,Lumbini,45,Gulmi,Harrachaur
Nepal,West,Lumbini,45,Gulmi,Hastichaur
Nepal,West,Lumbini,45,Gulmi,Hawangdi
Nepal,West,Lumbini,45,Gulmi,Hunga
Nepal,West,Lumbini,45,Gulmi,IsmaRajasthal
Nepal,West,Lumbini,45,Gulmi,JaisithokMandan
Nepal,West,Lumbini,45,Gulmi,Jayakhani
Nepal,West,Lumbini,45,Gulmi,Johang
Nepal,West,Lumbini,45,Gulmi,Juniya
Nepal,West,Lumbini,45,Gulmi,Juvung
Nepal,West,Lumbini,45,Gulmi,Khadgakot
Nepal,West,Lumbini,45,Gulmi,Kharjyang
Nepal,West,Lumbini,45,Gulmi,Kurgha
Nepal,West,Lumbini,45,Gulmi,Limgha
Nepal,West,Lumbini,45,Gulmi,Malagiri
Nepal,West,Lumbini,45,Gulmi,Marbhung
Nepal,West,Lumbini,45,Gulmi,MusikotKhalanga
Nepal,West,Lumbini,45,Gulmi,MyalPokhari
Nepal,West,Lumbini,45,Gulmi,Neta
Nepal,West,Lumbini,45,Gulmi,Pallikot
Nepal,West,Lumbini,45,Gulmi,Paralmi
Nepal,West,Lumbini,45,Gulmi,PauchhiAmarayee
Nepal,West,Lumbini,45,Gulmi,Pipaldhara
Nepal,West,Lumbini,45,Gulmi,PurkotDaha
Nepal,West,Lumbini,45,Gulmi,Purtighat
Nepal,West,Lumbini,45,Gulmi,Reemuwa
Nepal,West,Lumbini,45,Gulmi,Rupakot
Nepal,West,Lumbini,45,Gulmi,Ruru
Nepal,West,Lumbini,45,Gulmi,Shantipur
Nepal,West,Lumbini,45,Gulmi,Simichaur
Nepal,West,Lumbini,45,Gulmi,Sirseni
Nepal,West,Lumbini,45,Gulmi,Tamghas
Nepal,West,Lumbini,45,Gulmi,Thanpati
Nepal,West,Lumbini,45,Gulmi,Thulolumpek
Nepal,West,Lumbini,45,Gulmi,Turang
Nepal,West,Lumbini,45,Gulmi,Wagla
Nepal,West,Lumbini,45,Gulmi,Wamitaksar
Nepal,West,Lumbini,46,Arghakhanchi,Adguri
Nepal,West,Lumbini,46,Arghakhanchi,Argha
Nepal,West,Lumbini,46,Arghakhanchi,Arghatos
Nepal,West,Lumbini,46,Arghakhanchi,Asurkot
Nepal,West,Lumbini,46,Arghakhanchi,Balkot
Nepal,West,Lumbini,46,Arghakhanchi,Bangi
Nepal,West,Lumbini,46,Arghakhanchi,Bangla
Nepal,West,Lumbini,46,Arghakhanchi,Bhagawati
Nepal,West,Lumbini,46,Arghakhanchi,Chhatraganj
Nepal,West,Lumbini,46,Arghakhanchi,Chidika
Nepal,West,Lumbini,46,Arghakhanchi,Dhakawang
Nepal,West,Lumbini,46,Arghakhanchi,Dhanchaur
Nepal,West,Lumbini,46,Arghakhanchi,Dharapani
Nepal,West,Lumbini,46,Arghakhanchi,Dhatiwang
Nepal,West,Lumbini,46,Arghakhanchi,Dhikura
Nepal,West,Lumbini,46,Arghakhanchi,Dibharna
Nepal,West,Lumbini,46,Arghakhanchi,Gorkhunga
Nepal,West,Lumbini,46,Arghakhanchi,Hansapur
Nepal,West,Lumbini,46,Arghakhanchi,Jukena
Nepal,West,Lumbini,46,Arghakhanchi,Juluke
Nepal,West,Lumbini,46,Arghakhanchi,Keemadada
Nepal,West,Lumbini,46,Arghakhanchi,Kerunga
Nepal,West,Lumbini,46,Arghakhanchi,Khan
Nepal,West,Lumbini,46,Arghakhanchi,Khanchikot
Nepal,West,Lumbini,46,Arghakhanchi,Khandaha
Nepal,West,Lumbini,46,Arghakhanchi,Khidim
Nepal,West,Lumbini,46,Arghakhanchi,Khilji
Nepal,West,Lumbini,46,Arghakhanchi,Maidan
Nepal,West,Lumbini,46,Arghakhanchi,Mareng
Nepal,West,Lumbini,46,Arghakhanchi,Narapani
Nepal,West,Lumbini,46,Arghakhanchi,Nuwakot
Nepal,West,Lumbini,46,Arghakhanchi,Pali
Nepal,West,Lumbini,46,Arghakhanchi,Pathauti
Nepal,West,Lumbini,46,Arghakhanchi,Pathona
Nepal,West,Lumbini,46,Arghakhanchi,Pokharathok
Nepal,West,Lumbini,46,Arghakhanchi,Sandhikharka
Nepal,West,Lumbini,46,Arghakhanchi,Siddhara
Nepal,West,Lumbini,46,Arghakhanchi,Simalapani
Nepal,West,Lumbini,46,Arghakhanchi,Sitapur
Nepal,West,Lumbini,46,Arghakhanchi,Subarnakhal
Nepal,West,Lumbini,46,Arghakhanchi,Thada
Nepal,West,Lumbini,46,Arghakhanchi,Thulapokhara
Nepal,West,Lumbini,47,Kapilbastu,Abhirawa
Nepal,West,Lumbini,47,Kapilbastu,Ajigara
Nepal,West,Lumbini,47,Kapilbastu,Bahadurganj
Nepal,West,Lumbini,47,Kapilbastu,Balaramwapur
Nepal,West,Lumbini,47,Kapilbastu,Baluhawa
Nepal,West,Lumbini,47,Kapilbastu,Banganga
Nepal,West,Lumbini,47,Kapilbastu,Baraipur
Nepal,West,Lumbini,47,Kapilbastu,Barakulpur
Nepal,West,Lumbini,47,Kapilbastu,Basantapur
Nepal,West,Lumbini,47,Kapilbastu,Baskhaur
Nepal,West,Lumbini,47,Kapilbastu,Bedauli
Nepal,West,Lumbini,47,Kapilbastu,Bhagwanpur
Nepal,West,Lumbini,47,Kapilbastu,Bhalubari
Nepal,West,Lumbini,47,Kapilbastu,Bijuwa
Nepal,West,Lumbini,47,Kapilbastu,Birpur
Nepal,West,Lumbini,47,Kapilbastu,Bishunpur
Nepal,West,Lumbini,47,Kapilbastu,Bithuwa
Nepal,West,Lumbini,47,Kapilbastu,Budhi
Nepal,West,Lumbini,47,Kapilbastu,Chanai
Nepal,West,Lumbini,47,Kapilbastu,Dhankauli
Nepal,West,Lumbini,47,Kapilbastu,Dharmpaniya
Nepal,West,Lumbini,47,Kapilbastu,Dohani
Nepal,West,Lumbini,47,Kapilbastu,Dubiya
Nepal,West,Lumbini,47,Kapilbastu,Dumara
Nepal,West,Lumbini,47,Kapilbastu,Fulika
Nepal,West,Lumbini,47,Kapilbastu,Gajehada
Nepal,West,Lumbini,47,Kapilbastu,Ganeshpur
Nepal,West,Lumbini,47,Kapilbastu,Gauri
Nepal,West,Lumbini,47,Kapilbastu,Gotihawa
Nepal,West,Lumbini,47,Kapilbastu,Gugauli
Nepal,West,Lumbini,47,Kapilbastu,Haranampur
Nepal,West,Lumbini,47,Kapilbastu,Harduona
Nepal,West,Lumbini,47,Kapilbastu,Hariharpur
Nepal,West,Lumbini,47,Kapilbastu,Hathausa
Nepal,West,Lumbini,47,Kapilbastu,Hathihawa
Nepal,West,Lumbini,47,Kapilbastu,Jahadi
Nepal,West,Lumbini,47,Kapilbastu,Jawabhari
Nepal,West,Lumbini,47,Kapilbastu,Jayanagar
Nepal,West,Lumbini,47,Kapilbastu,Kajarhawa
Nepal,West,Lumbini,47,Kapilbastu,KapilbastuN.P.
Nepal,West,Lumbini,47,Kapilbastu,Khurhuriya
Nepal,West,Lumbini,47,Kapilbastu,Kopawa
Nepal,West,Lumbini,47,Kapilbastu,KrishnaNagar
Nepal,West,Lumbini,47,Kapilbastu,Kushhawa
Nepal,West,Lumbini,47,Kapilbastu,Labani
Nepal,West,Lumbini,47,Kapilbastu,Lalpur
Nepal,West,Lumbini,47,Kapilbastu,Maharajganj
Nepal,West,Lumbini,47,Kapilbastu,Mahendrakot
Nepal,West,Lumbini,47,Kapilbastu,Mahuwa
Nepal,West,Lumbini,47,Kapilbastu,Malwar
Nepal,West,Lumbini,47,Kapilbastu,Manpur
Nepal,West,Lumbini,47,Kapilbastu,Milmi
Nepal,West,Lumbini,47,Kapilbastu,Motipur
Nepal,West,Lumbini,47,Kapilbastu,Nandanagar
Nepal,West,Lumbini,47,Kapilbastu,Nigalihawa
Nepal,West,Lumbini,47,Kapilbastu,Pakadi
Nepal,West,Lumbini,47,Kapilbastu,Parsohiya
Nepal,West,Lumbini,47,Kapilbastu,Patariya
Nepal,West,Lumbini,47,Kapilbastu,Patna
Nepal,West,Lumbini,47,Kapilbastu,Patthardaihiya
Nepal,West,Lumbini,47,Kapilbastu,Pipra
Nepal,West,Lumbini,47,Kapilbastu,Purusottampur
Nepal,West,Lumbini,47,Kapilbastu,Rajpur
Nepal,West,Lumbini,47,Kapilbastu,Ramnagar
Nepal,West,Lumbini,47,Kapilbastu,Rangapur
Nepal,West,Lumbini,47,Kapilbastu,Sauraha
Nepal,West,Lumbini,47,Kapilbastu,Shipanagar
Nepal,West,Lumbini,47,Kapilbastu,Shivagadhi
Nepal,West,Lumbini,47,Kapilbastu,Shivapur
Nepal,West,Lumbini,47,Kapilbastu,Singhkhor
Nepal,West,Lumbini,47,Kapilbastu,Sirsihawa
Nepal,West,Lumbini,47,Kapilbastu,Sisawa
Nepal,West,Lumbini,47,Kapilbastu,Somdiha
Nepal,West,Lumbini,47,Kapilbastu,Thunhiya
Nepal,West,Lumbini,47,Kapilbastu,Tilaurakot
Nepal,West,Lumbini,47,Kapilbastu,Titirkhi
Nepal,West,Lumbini,47,Kapilbastu,Udayapur
Nepal,West,Lumbini,47,Kapilbastu,VidhyaNagar
